16:06:38.655164 config: drop-rate=0.00, max-delay=0s, seed=1479243998655052432
15:17:50.517197 [queue=0] packet #8, 127.0.0.1:5666 -> 127.0.0.1:61330, sz=0 is delivered
15:18:56.057333 [queue=1] packet #0, 127.0.0.1:56996 -> 127.0.0.1:5666, sz=0 is delayed for 400µs
15:18:56.058148 [queue=0] packet #0, 127.0.0.1:56996 -> 127.0.0.1:5666, sz=0 is delivered
15:18:56.058852 [queue=1] packet #0, 127.0.0.1:5666 -> 127.0.0.1:56996, sz=0 is delayed for 4.7ms
15:18:56.064861 [queue=0] packet #0, 127.0.0.1:5666 -> 127.0.0.1:56996, sz=0 is delivered
15:20:39.537107 [queue=1] packet #0, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=0 is delayed for 3.6ms
15:20:39.542000 [queue=0] packet #0, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=0 is delivered
15:20:39.542734 [queue=1] packet #0, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 300µs
15:20:39.543212 [queue=0] packet #0, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:39.619136 [queue=1] packet #1, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 4.7ms
15:20:39.625038 [queue=0] packet #1, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:39.640123 [queue=1] packet #2, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 7.2ms
15:20:39.646371 [queue=2] packet #1, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 9.8ms
15:20:39.648194 [queue=1] packet #2, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:39.656452 [queue=0] packet #1, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:39.657846 [queue=1] packet #3, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 2.5ms
15:20:39.663307 [queue=0] packet #3, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:39.675737 [queue=1] packet #4, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 7.2ms
15:20:39.683108 [queue=2] packet #2, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 2.9ms
15:20:39.683235 [queue=1] packet #4, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:39.686492 [queue=0] packet #2, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:39.699271 [queue=1] packet #5, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 1.4ms
15:20:39.700868 [queue=0] packet #5, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:39.706302 [queue=1] packet #3, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 1.8ms
15:20:39.708865 [queue=0] packet #3, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:39.719996 [queue=1] packet #6, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 5.8ms
15:20:39.727401 [queue=0] packet #6, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:39.732643 [queue=1] packet #4, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 8ms
15:20:39.739630 [queue=2] packet #5, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 1.7ms
15:20:39.740956 [queue=1] packet #4, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:39.741653 [queue=0] packet #5, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:39.750069 [queue=1] packet #7, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 1.3ms
15:20:39.751665 [queue=0] packet #7, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:39.775030 [queue=1] packet #8, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 3.5ms
15:20:39.781407 [queue=0] packet #8, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:39.836131 [queue=1] packet #6, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 5.2ms
15:20:39.842073 [queue=0] packet #6, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:39.842415 [queue=1] packet #9, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 7.2ms
15:20:39.848580 [queue=2] packet #7, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 7.6ms
15:20:39.849864 [queue=1] packet #9, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:39.858581 [queue=0] packet #7, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:39.873027 [queue=1] packet #8, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 8.8ms
15:20:39.874041 [queue=2] packet #10, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 1.8ms
15:20:39.879002 [queue=1] packet #10, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:39.882535 [queue=0] packet #8, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:39.885797 [queue=1] packet #9, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 1.8ms
15:20:39.888149 [queue=0] packet #9, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:39.892565 [queue=1] packet #11, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 6.6ms
15:20:39.900294 [queue=0] packet #11, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:39.916675 [queue=1] packet #12, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 7.4ms
15:20:39.923440 [queue=2] packet #10, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 7.3ms
15:20:39.924685 [queue=1] packet #12, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:39.931078 [queue=0] packet #10, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:39.931170 [queue=1] packet #0, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 4.6ms
15:20:39.939196 [queue=0] packet #0, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:39.939353 [queue=1] packet #11, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 5.4ms
15:20:39.945696 [queue=0] packet #11, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:39.945704 [queue=1] packet #1, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 6ms
15:20:39.952199 [queue=0] packet #1, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:39.952268 [queue=1] packet #12, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 5.9ms
15:20:39.958797 [queue=0] packet #12, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:39.966799 [queue=1] packet #0, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 9.7ms
15:20:39.977701 [queue=1] packet #2, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 1.9ms
15:20:39.977714 [queue=1] packet #0, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:39.980355 [queue=0] packet #2, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:39.990820 [queue=1] packet #3, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 2.5ms
15:20:39.994083 [queue=0] packet #3, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:39.996595 [queue=1] packet #1, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 7.8ms
15:20:40.006476 [queue=0] packet #1, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.016295 [queue=1] packet #4, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 5.7ms
15:20:40.026102 [queue=0] packet #4, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.026189 [queue=1] packet #5, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 200µs
15:20:40.026645 [queue=0] packet #5, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.041654 [queue=1] packet #6, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 3.1ms
15:20:40.041928 [queue=2] packet #2, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 2.8ms
15:20:40.045556 [queue=0] packet #6, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.045606 [queue=0] packet #2, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.086425 [queue=1] packet #7, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 500µs
15:20:40.087186 [queue=0] packet #7, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.097305 [queue=1] packet #3, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 8.5ms
15:20:40.106759 [queue=0] packet #3, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.250171 [queue=1] packet #8, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 4.8ms
15:20:40.256303 [queue=0] packet #8, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.259828 [queue=1] packet #4, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 1.6ms
15:20:40.262965 [queue=0] packet #4, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.284323 [queue=1] packet #5, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 1.5ms
15:20:40.286312 [queue=0] packet #5, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.295837 [queue=1] packet #9, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 8.1ms
15:20:40.304189 [queue=0] packet #9, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.309240 [queue=1] packet #10, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 4.1ms
15:20:40.314052 [queue=0] packet #10, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.316929 [queue=1] packet #6, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 6.4ms
15:20:40.323570 [queue=0] packet #6, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.332437 [queue=1] packet #7, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 4.2ms
15:20:40.337824 [queue=0] packet #7, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.338951 [queue=1] packet #8, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 3.7ms
15:20:40.343626 [queue=0] packet #8, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.351371 [queue=1] packet #11, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 4.4ms
15:20:40.351457 [queue=2] packet #9, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 1.3ms
15:20:40.352915 [queue=1] packet #9, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.356477 [queue=0] packet #11, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.362413 [queue=1] packet #12, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 1.1ms
15:20:40.363889 [queue=0] packet #12, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.368416 [queue=1] packet #10, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 4.2ms
15:20:40.374201 [queue=0] packet #10, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.389245 [queue=1] packet #11, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 1.8ms
15:20:40.392061 [queue=0] packet #11, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.395530 [queue=1] packet #0, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 7ms
15:20:40.402768 [queue=0] packet #0, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.412647 [queue=1] packet #1, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 6.2ms
15:20:40.419885 [queue=0] packet #1, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.442564 [queue=1] packet #2, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 2.9ms
15:20:40.445620 [queue=0] packet #2, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.448870 [queue=1] packet #12, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 2.2ms
15:20:40.451737 [queue=0] packet #12, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.473428 [queue=1] packet #3, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 5.7ms
15:20:40.478497 [queue=2] packet #0, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 8.2ms
15:20:40.480739 [queue=1] packet #3, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.487796 [queue=0] packet #0, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.542296 [queue=1] packet #4, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 5.4ms
15:20:40.547971 [queue=0] packet #4, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.594530 [queue=1] packet #1, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 4.7ms
15:20:40.600172 [queue=0] packet #1, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.611407 [queue=1] packet #5, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 8.5ms
15:20:40.625596 [queue=0] packet #5, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.652402 [queue=1] packet #2, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 4.9ms
15:20:40.658382 [queue=0] packet #2, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.658458 [queue=1] packet #6, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 1.7ms
15:20:40.660574 [queue=0] packet #6, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.664191 [queue=1] packet #3, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 0s
15:20:40.664393 [queue=0] packet #3, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.692399 [queue=1] packet #4, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 7.2ms
15:20:40.700754 [queue=0] packet #4, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.700842 [queue=1] packet #5, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 9.8ms
15:20:40.707389 [queue=2] packet #7, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 900µs
15:20:40.708635 [queue=1] packet #7, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.711257 [queue=0] packet #5, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.713713 [queue=1] packet #6, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 3.4ms
15:20:40.717312 [queue=0] packet #6, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.720861 [queue=1] packet #8, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 500µs
15:20:40.721585 [queue=0] packet #8, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.727238 [queue=1] packet #7, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 5.4ms
15:20:40.733527 [queue=1] packet #9, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 2.7ms
15:20:40.734171 [queue=1] packet #7, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.740099 [queue=0] packet #9, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.741069 [queue=1] packet #8, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 9.5ms
15:20:40.748001 [queue=2] packet #9, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 4.3ms
15:20:40.751153 [queue=1] packet #8, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.752775 [queue=0] packet #9, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.753118 [queue=1] packet #10, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 1ms
15:20:40.754476 [queue=0] packet #10, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.766959 [queue=1] packet #10, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 4.3ms
15:20:40.766998 [queue=2] packet #11, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 1.7ms
15:20:40.769249 [queue=1] packet #11, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.771870 [queue=0] packet #10, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.775216 [queue=1] packet #12, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 2.9ms
15:20:40.778516 [queue=0] packet #12, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.782269 [queue=1] packet #11, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 4ms
15:20:40.787194 [queue=0] packet #11, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.787863 [queue=1] packet #0, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 8.2ms
15:20:40.797735 [queue=0] packet #0, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.799094 [queue=1] packet #1, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 4ms
15:20:40.803343 [queue=0] packet #1, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.808547 [queue=1] packet #12, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 4.5ms
15:20:40.814322 [queue=0] packet #12, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.814970 [queue=1] packet #0, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 300µs
15:20:40.815456 [queue=0] packet #0, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.820896 [queue=1] packet #2, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 6.5ms
15:20:40.826856 [queue=2] packet #1, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 200µs
15:20:40.827225 [queue=1] packet #1, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.827646 [queue=0] packet #2, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.838427 [queue=1] packet #3, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 9.9ms
15:20:40.848864 [queue=0] packet #3, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.852035 [queue=1] packet #2, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 8.1ms
15:20:40.860366 [queue=0] packet #2, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.867514 [queue=1] packet #3, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 3.8ms
15:20:40.867736 [queue=2] packet #4, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 600µs
15:20:40.868578 [queue=1] packet #4, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.871587 [queue=0] packet #3, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.879364 [queue=1] packet #4, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 6.7ms
15:20:40.884807 [queue=2] packet #5, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 2.5ms
15:20:40.886276 [queue=1] packet #4, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.887470 [queue=0] packet #5, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.896881 [queue=1] packet #5, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 6.6ms
15:20:40.904263 [queue=0] packet #5, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.904329 [queue=1] packet #6, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 2.7ms
15:20:40.907852 [queue=0] packet #6, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.913672 [queue=1] packet #7, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 7.1ms
15:20:40.919435 [queue=2] packet #6, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 8.6ms
15:20:40.922672 [queue=1] packet #7, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.928382 [queue=0] packet #6, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.938330 [queue=1] packet #7, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 500µs
15:20:40.938806 [queue=2] packet #8, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 3ms
15:20:40.939172 [queue=1] packet #7, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.943620 [queue=0] packet #8, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.948538 [queue=1] packet #9, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 1.2ms
15:20:40.950083 [queue=0] packet #9, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.954879 [queue=1] packet #8, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 7.5ms
15:20:40.962254 [queue=2] packet #10, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 1.6ms
15:20:40.962815 [queue=1] packet #8, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.964228 [queue=0] packet #10, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.969131 [queue=1] packet #9, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 1.8ms
15:20:40.971463 [queue=0] packet #9, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.975262 [queue=1] packet #11, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 8.8ms
15:20:40.981652 [queue=2] packet #10, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 8.2ms
15:20:40.984795 [queue=1] packet #11, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:40.991423 [queue=0] packet #10, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:40.994507 [queue=1] packet #11, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 9ms
15:20:40.994581 [queue=2] packet #12, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 6.9ms
15:20:41.003041 [queue=1] packet #12, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:41.003093 [queue=2] packet #0, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 7.1ms
15:20:41.003816 [queue=1] packet #11, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:41.010696 [queue=1] packet #1, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 2.1ms
15:20:41.010714 [queue=1] packet #0, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:41.013427 [queue=0] packet #1, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:41.016511 [queue=1] packet #12, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 5.5ms
15:20:41.022311 [queue=0] packet #12, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:41.033869 [queue=1] packet #0, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 1.3ms
15:20:41.034064 [queue=2] packet #2, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 8.3ms
15:20:41.035847 [queue=1] packet #0, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:41.043353 [queue=0] packet #2, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:41.043700 [queue=1] packet #3, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 900µs
15:20:41.045245 [queue=0] packet #3, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:41.050987 [queue=1] packet #1, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 500µs
15:20:41.051852 [queue=0] packet #1, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:41.059739 [queue=1] packet #4, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 200µs
15:20:41.060111 [queue=0] packet #4, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:41.066210 [queue=1] packet #2, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 9.2ms
15:20:41.076287 [queue=0] packet #2, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
15:20:41.078639 [queue=1] packet #5, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delayed for 6ms
15:20:41.078719 [queue=2] packet #3, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delayed for 8.7ms
15:20:41.086249 [queue=1] packet #5, 127.0.0.1:50933 -> 127.0.0.1:5666, sz=1013 is delivered
15:20:41.089053 [queue=0] packet #3, 127.0.0.1:5666 -> 127.0.0.1:50933, sz=0 is delivered
